checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,28,delay in paying off in the past,repairs,1185,500 <= ... < 1000 DM,... >= 7 years,2,male,none,1,real estate,59,stores,for free,2,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,72,delay in paying off in the past,radio/television,3686,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,guarantor,2,unknown / no property,32,bank,for free,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,single
... < 0 DM,22,existing credits paid back duly till now,business,12049,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,guarantor,3,unknown / no property,72,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,no credits taken / all credits paid back duly,business,2790,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,41,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,2,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,10096,... >= 1000 DM,4 <= ... < 7 years,1,female,none,2,building society savings agreement / life insurance,50,none,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,20,no credits taken / all credits paid back duly,radio/television,3516,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,none,4,unknown / no property,19,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,27,all credits at this bank paid back duly,radio/television,2977,500 <= ... < 1000 DM,unemployed,3,female,none,4,"car or other, not in savings account",70,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,13752,100 <= ... < 500 DM,... >= 7 years,2,female,none,1,unknown / no property,75,stores,own,3,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,10,delay in paying off in the past,business,4394,unknown / no savings account,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",22,stores,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,23,all credits at this bank paid back duly,business,4294,... >= 1000 DM,unemployed,4,male,co-applicant,2,"car or other, not in savings account",51,stores,own,3,unskilled - resident,2,"yes, registered under customer's name",no,1,divorced/separated
no checking account,8,existing credits paid back duly till now,others,5885,unknown / no savings account,unemployed,4,male,none,4,"car or other, not in savings account",51,stores,for free,1,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,66,critical account / other credits existing (not at this bank),education,2140,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,guarantor,2,"car or other, not in savings account",60,stores,rent,3,unskilled - resident,1,none,yes,2,married/widowed
no checking account,9,existing credits paid back duly till now,retraining,8950,... >= 1000 DM,... < 1 year,1,male,guarantor,4,"car or other, not in savings account",34,bank,rent,3,unskilled - resident,2,none,no,1,divorced/separated
0 <= ... < 200 DM,18,no credits taken / all credits paid back duly,furniture/equipment,2902,... < 100 DM,unemployed,2,male,co-applicant,1,"car or other, not in savings account",45,bank,for free,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,31,existing credits paid back duly till now,radio/television,5620,unknown / no savings account,unemployed,1,female,guarantor,3,"car or other, not in savings account",46,bank,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,40,critical account / other credits existing (not at this bank),car (new),15945,unknown / no savings account,4 <= ... < 7 years,1,female,none,4,building society savings agreement / life insurance,31,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,retraining,4297,unknown / no savings account,4 <= ... < 7 years,4,female,none,3,"car or other, not in savings account",53,none,own,3,unskilled - resident,2,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,29,all credits at this bank paid back duly,repairs,2619,unknown / no savings account,1 <= ... < 4 years,2,female,guarantor,2,real estate,48,none,own,1,skilled employee / official,1,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,furniture/equipment,250,unknown / no savings account,unemployed,3,female,co-applicant,2,real estate,21,bank,rent,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
no checking account,25,existing credits paid back duly till now,domestic appliances,1023,unknown / no savings account,1 <= ... < 4 years,1,male,co-applicant,1,"car or other, not in savings account",59,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,22,all credits at this bank paid back duly,business,5463,... < 100 DM,1 <= ... < 4 years,2,male,co-applicant,4,building society savings agreement / life insurance,45,bank,own,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,66,no credits taken / all credits paid back duly,education,9619,... >= 1000 DM,1 <= ... < 4 years,4,male,co-applicant,2,unknown / no property,38,none,own,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,34,critical account / other credits existing (not at this bank),education,3001,unknown / no savings account,... < 1 year,4,female,guarantor,4,unknown / no property,40,none,own,3,unskilled - resident,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,10,existing credits paid back duly till now,others,12875,... < 100 DM,... >= 7 years,4,male,co-applicant,3,building society savings agreement / life insurance,27,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,25,critical account / other credits existing (not at this bank),repairs,1630,... < 100 DM,... < 1 year,4,female,co-applicant,3,building society savings agreement / life insurance,28,bank,own,4,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... < 0 DM,36,all credits at this bank paid back duly,radio/television,9065,... < 100 DM,4 <= ... < 7 years,1,male,guarantor,4,"car or other, not in savings account",75,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,business,1072,... < 100 DM,... < 1 year,4,male,guarantor,1,unknown / no property,40,none,own,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,50,delay in paying off in the past,repairs,3019,... < 100 DM,unemployed,3,female,guarantor,4,building society savings agreement / life insurance,21,stores,own,1,unskilled - resident,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,40,no credits taken / all credits paid back duly,retraining,2488,... < 100 DM,... >= 7 years,3,female,co-applicant,1,unknown / no property,39,none,own,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,delay in paying off in the past,repairs,3981,... < 100 DM,... < 1 year,4,male,none,3,unknown / no property,60,bank,rent,2,skilled employee / official,2,none,no,2,single
0 <= ... < 200 DM,49,all credits at this bank paid back duly,education,4486,unknown / no savings account,unemployed,4,male,guarantor,2,unknown / no property,27,none,rent,1,unemployed / unskilled - non-resident,2,none,yes,2,married/widowed
... < 0 DM,46,existing credits paid back duly till now,domestic appliances,15945,unknown / no savings account,... >= 7 years,3,female,guarantor,3,unknown / no property,41,bank,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
no checking account,8,delay in paying off in the past,car (used),2364,unknown / no savings account,unemployed,4,male,guarantor,2,unknown / no property,75,bank,own,2,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,63,no credits taken / all credits paid back duly,others,4037,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,guarantor,1,unknown / no property,47,none,own,3,unskilled - resident,1,"yes, registered under customer's name",no,1,single
no checking account,7,existing credits paid back duly till now,business,733,unknown / no savings account,unemployed,3,male,guarantor,1,real estate,29,none,own,1,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,26,delay in paying off in the past,car (new),1194,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,co-applicant,4,"car or other, not in savings account",31,none,for free,3,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,8,existing credits paid back duly till now,car (used),15945,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,guarantor,1,building society savings agreement / life insurance,23,stores,own,2,management / self-employed / highly qualified employee / officer,2,none,no,1,divorced/separated
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),others,5432,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,2,building society savings agreement / life insurance,56,bank,for free,2,skilled employee / official,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,24,no credits taken / all credits paid back duly,car (new),15945,500 <= ... < 1000 DM,... >= 7 years,4,male,guarantor,1,unknown / no property,23,stores,own,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,22,no credits taken / all credits paid back duly,furniture/equipment,2082,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,3,real estate,28,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,47,existing credits paid back duly till now,car (new),8888,... >= 1000 DM,unemployed,3,female,guarantor,4,real estate,38,stores,own,1,management / self-employed / highly qualified employee / officer,2,none,no,2,divorced/separated
no checking account,39,no credits taken / all credits paid back duly,car (new),2298,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,guarantor,4,building society savings agreement / life insurance,25,stores,for free,4,unskilled - resident,2,"yes, registered under customer's name",no,1,single
... < 0 DM,13,delay in paying off in the past,repairs,2694,100 <= ... < 500 DM,unemployed,1,male,guarantor,1,building society savings agreement / life insurance,49,none,rent,4,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
no checking account,29,no credits taken / all credits paid back duly,furniture/equipment,3221,... >= 1000 DM,1 <= ... < 4 years,2,male,none,4,real estate,47,none,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,8,delay in paying off in the past,business,4692,... >= 1000 DM,unemployed,3,male,guarantor,4,unknown / no property,38,stores,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,36,critical account / other credits existing (not at this bank),domestic appliances,2472,... < 100 DM,unemployed,1,female,none,4,"car or other, not in savings account",29,stores,rent,2,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,32,critical account / other credits existing (not at this bank),education,2476,unknown / no savings account,unemployed,1,female,none,2,unknown / no property,38,stores,own,4,management / self-employed / highly qualified employee / officer,2,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,delay in paying off in the past,furniture/equipment,2505,unknown / no savings account,4 <= ... < 7 years,4,female,none,2,unknown / no property,27,stores,for free,2,unskilled - resident,2,"yes, registered under customer's name",no,1,married/widowed
no checking account,15,existing credits paid back duly till now,car (new),4542,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,co-applicant,2,"car or other, not in savings account",42,bank,own,3,unskilled - resident,2,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,14,all credits at this bank paid back duly,business,5960,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,19,stores,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
... < 0 DM,71,delay in paying off in the past,car (new),250,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,guarantor,3,real estate,33,bank,for free,4,skilled employee / official,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,21,all credits at this bank paid back duly,business,10920,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,3,"car or other, not in savings account",30,bank,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,22,no credits taken / all credits paid back duly,radio/television,15945,... < 100 DM,... >= 7 years,2,female,co-applicant,1,unknown / no property,33,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
... < 0 DM,51,no credits taken / all credits paid back duly,others,2878,100 <= ... < 500 DM,... < 1 year,1,female,none,4,"car or other, not in savings account",45,bank,own,4,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,33,existing credits paid back duly till now,furniture/equipment,2407,... < 100 DM,... >= 7 years,1,male,guarantor,3,"car or other, not in savings account",46,bank,rent,2,skilled employee / official,2,"yes, registered under customer's name",no,2,single
no checking account,8,no credits taken / all credits paid back duly,retraining,4664,unknown / no savings account,1 <= ... < 4 years,3,female,guarantor,1,real estate,27,stores,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,others,2795,100 <= ... < 500 DM,unemployed,2,male,none,3,"car or other, not in savings account",55,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,4747,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,guarantor,4,"car or other, not in savings account",23,bank,rent,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,14,critical account / other credits existing (not at this bank),car (new),8638,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,guarantor,4,"car or other, not in savings account",29,stores,for free,2,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,46,existing credits paid back duly till now,radio/television,5801,... < 100 DM,... < 1 year,3,male,co-applicant,1,building society savings agreement / life insurance,57,none,for free,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,married/widowed
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,15945,... < 100 DM,... >= 7 years,1,male,none,3,"car or other, not in savings account",24,bank,rent,4,unemployed / unskilled - non-resident,2,none,no,2,single
no checking account,9,existing credits paid back duly till now,business,1471,unknown / no savings account,unemployed,2,female,co-applicant,4,"car or other, not in savings account",34,none,own,4,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,10213,500 <= ... < 1000 DM,unemployed,4,female,co-applicant,3,unknown / no property,37,none,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,54,existing credits paid back duly till now,business,6342,... < 100 DM,unemployed,1,female,co-applicant,1,unknown / no property,24,stores,rent,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,59,delay in paying off in the past,furniture/equipment,3141,... < 100 DM,... >= 7 years,1,male,co-applicant,1,unknown / no property,34,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,35,all credits at this bank paid back duly,car (used),7315,... < 100 DM,4 <= ... < 7 years,4,female,guarantor,3,building society savings agreement / life insurance,47,bank,for free,3,skilled employee / official,1,none,no,2,single
0 <= ... < 200 DM,69,all credits at this bank paid back duly,car (new),3922,500 <= ... < 1000 DM,... >= 7 years,4,female,none,1,building society savings agreement / life insurance,55,none,for free,3,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,50,critical account / other credits existing (not at this bank),retraining,7683,unknown / no savings account,4 <= ... < 7 years,3,male,co-applicant,2,real estate,32,stores,own,4,skilled employee / official,2,none,yes,2,single
... < 0 DM,4,critical account / other credits existing (not at this bank),others,4143,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,co-applicant,2,unknown / no property,32,bank,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),retraining,2435,500 <= ... < 1000 DM,... >= 7 years,1,female,co-applicant,4,real estate,56,stores,for free,3,unskilled - resident,1,"yes, registered under customer's name",no,1,single
no checking account,32,delay in paying off in the past,radio/television,5083,500 <= ... < 1000 DM,unemployed,4,female,none,1,unknown / no property,22,stores,own,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,57,critical account / other credits existing (not at this bank),education,1713,100 <= ... < 500 DM,... >= 7 years,4,female,co-applicant,4,unknown / no property,24,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,furniture/equipment,11398,100 <= ... < 500 DM,... >= 7 years,2,male,co-applicant,3,"car or other, not in savings account",40,stores,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,all credits at this bank paid back duly,car (used),3564,... >= 1000 DM,4 <= ... < 7 years,3,female,co-applicant,4,"car or other, not in savings account",20,stores,own,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,car (new),8439,unknown / no savings account,unemployed,2,female,guarantor,1,unknown / no property,29,stores,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,39,existing credits paid back duly till now,furniture/equipment,3507,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,3,building society savings agreement / life insurance,41,none,for free,2,skilled employee / official,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,49,critical account / other credits existing (not at this bank),car (new),15945,unknown / no savings account,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",44,bank,rent,1,unemployed / unskilled - non-resident,1,none,no,1,single
no checking account,4,critical account / other credits existing (not at this bank),education,1098,unknown / no savings account,... < 1 year,1,male,guarantor,2,real estate,24,none,own,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,21,delay in paying off in the past,domestic appliances,1464,... < 100 DM,unemployed,1,male,guarantor,4,real estate,36,stores,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,20,existing credits paid back duly till now,retraining,1804,... >= 1000 DM,4 <= ... < 7 years,1,female,co-applicant,4,unknown / no property,41,none,for free,3,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),4957,unknown / no savings account,... < 1 year,4,male,none,2,unknown / no property,28,stores,for free,1,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,all credits at this bank paid back duly,repairs,7257,unknown / no savings account,1 <= ... < 4 years,3,female,guarantor,3,real estate,21,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,18,no credits taken / all credits paid back duly,car (new),5977,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,none,1,unknown / no property,30,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,51,no credits taken / all credits paid back duly,car (new),6568,... < 100 DM,1 <= ... < 4 years,1,female,guarantor,2,"car or other, not in savings account",57,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,30,critical account / other credits existing (not at this bank),others,2858,... >= 1000 DM,4 <= ... < 7 years,3,female,none,1,unknown / no property,35,stores,for free,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,22,no credits taken / all credits paid back duly,repairs,10246,unknown / no savings account,1 <= ... < 4 years,4,male,guarantor,4,"car or other, not in savings account",31,stores,for free,4,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
no checking account,25,no credits taken / all credits paid back duly,repairs,7169,... >= 1000 DM,4 <= ... < 7 years,2,female,co-applicant,3,real estate,31,stores,own,2,skilled employee / official,2,none,yes,1,married/widowed
no checking account,23,no credits taken / all credits paid back duly,repairs,3490,500 <= ... < 1000 DM,1 <= ... < 4 years,2,female,guarantor,1,unknown / no property,52,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,42,no credits taken / all credits paid back duly,furniture/equipment,1580,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",60,bank,own,2,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,others,15637,unknown / no savings account,4 <= ... < 7 years,4,female,none,4,building society savings agreement / life insurance,75,bank,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,7,critical account / other credits existing (not at this bank),radio/television,4065,... < 100 DM,unemployed,3,male,none,2,building society savings agreement / life insurance,21,stores,for free,3,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,all credits at this bank paid back duly,furniture/equipment,2065,100 <= ... < 500 DM,... >= 7 years,1,female,guarantor,4,unknown / no property,46,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,25,delay in paying off in the past,car (new),991,500 <= ... < 1000 DM,... >= 7 years,3,male,none,1,unknown / no property,27,none,own,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
no checking account,4,existing credits paid back duly till now,business,6374,... < 100 DM,4 <= ... < 7 years,2,female,none,1,"car or other, not in savings account",69,none,rent,3,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,37,delay in paying off in the past,retraining,1777,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,23,none,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,34,all credits at this bank paid back duly,retraining,2774,... < 100 DM,1 <= ... < 4 years,3,male,guarantor,1,real estate,59,stores,own,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,married/widowed
... < 0 DM,42,critical account / other credits existing (not at this bank),car (new),2775,... >= 1000 DM,unemployed,4,male,guarantor,3,real estate,57,none,for free,2,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,21,all credits at this bank paid back duly,education,1313,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,2,real estate,46,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,12,no credits taken / all credits paid back duly,repairs,983,500 <= ... < 1000 DM,... >= 7 years,2,male,guarantor,1,unknown / no property,26,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,12,existing credits paid back duly till now,retraining,15945,... < 100 DM,... < 1 year,4,female,none,3,real estate,42,stores,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
... < 0 DM,22,existing credits paid back duly till now,repairs,4354,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,co-applicant,3,"car or other, not in savings account",75,none,for free,1,skilled employee / official,2,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),others,2384,... >= 1000 DM,... < 1 year,4,female,guarantor,4,unknown / no property,19,stores,rent,3,skilled employee / official,2,none,no,2,divorced/separated
... < 0 DM,44,delay in paying off in the past,car (used),9104,... >= 1000 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",38,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",no,2,married/widowed
0 <= ... < 200 DM,44,critical account / other credits existing (not at this bank),education,10859,unknown / no savings account,4 <= ... < 7 years,2,male,none,4,unknown / no property,68,stores,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,married/widowed
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (used),3064,500 <= ... < 1000 DM,... >= 7 years,2,female,co-applicant,3,"car or other, not in savings account",55,none,own,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,27,existing credits paid back duly till now,education,1943,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,75,stores,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),retraining,5285,unknown / no savings account,... < 1 year,2,female,none,2,unknown / no property,37,bank,rent,1,management / self-employed / highly qualified employee / officer,1,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,2363,100 <= ... < 500 DM,unemployed,4,female,co-applicant,1,unknown / no property,27,none,for free,1,unskilled - resident,1,none,no,1,married/widowed
... < 0 DM,5,no credits taken / all credits paid back duly,business,2844,unknown / no savings account,unemployed,2,male,guarantor,4,"car or other, not in savings account",21,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,36,no credits taken / all credits paid back duly,repairs,15945,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,38,none,for free,3,skilled employee / official,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,all credits at this bank paid back duly,car (used),7893,500 <= ... < 1000 DM,... < 1 year,4,female,none,4,unknown / no property,31,bank,rent,3,management / self-employed / highly qualified employee / officer,1,none,no,2,single
no checking account,20,no credits taken / all credits paid back duly,car (new),1915,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,guarantor,2,"car or other, not in savings account",52,bank,rent,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,23,delay in paying off in the past,furniture/equipment,1836,unknown / no savings account,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",34,bank,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,13,existing credits paid back duly till now,car (new),2240,... >= 1000 DM,... < 1 year,1,male,co-applicant,4,unknown / no property,51,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,7,delay in paying off in the past,education,2627,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,guarantor,4,unknown / no property,25,bank,own,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,car (new),1956,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,59,bank,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,28,all credits at this bank paid back duly,car (used),10298,unknown / no savings account,4 <= ... < 7 years,1,male,none,3,"car or other, not in savings account",75,bank,own,2,unskilled - resident,2,none,no,1,single
0 <= ... < 200 DM,45,all credits at this bank paid back duly,radio/television,2728,100 <= ... < 500 DM,... < 1 year,3,female,none,2,"car or other, not in savings account",37,stores,rent,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,17,delay in paying off in the past,car (new),2893,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",58,bank,for free,3,unemployed / unskilled - non-resident,2,none,no,1,married/widowed
no checking account,13,critical account / other credits existing (not at this bank),radio/television,823,... >= 1000 DM,... < 1 year,3,female,none,3,building society savings agreement / life insurance,41,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,11,critical account / other credits existing (not at this bank),car (used),4847,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,co-applicant,2,"car or other, not in savings account",32,stores,for free,3,skilled employee / official,2,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,4,all credits at this bank paid back duly,repairs,844,500 <= ... < 1000 DM,... >= 7 years,2,female,none,2,"car or other, not in savings account",30,bank,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
no checking account,21,delay in paying off in the past,repairs,8261,unknown / no savings account,... < 1 year,1,male,co-applicant,4,real estate,43,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
