checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... < 0 DM,12,no credits taken / all credits paid back duly,domestic appliances,7938,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,guarantor,1,unknown / no property,24,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,education,2292,unknown / no savings account,... < 1 year,2,female,guarantor,3,"car or other, not in savings account",30,stores,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,43,existing credits paid back duly till now,radio/television,5590,... >= 1000 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",22,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
no checking account,30,all credits at this bank paid back duly,radio/television,14852,100 <= ... < 500 DM,... < 1 year,4,female,none,4,real estate,19,bank,own,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),domestic appliances,671,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,guarantor,1,"car or other, not in savings account",25,none,rent,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,9,existing credits paid back duly till now,others,2666,500 <= ... < 1000 DM,... >= 7 years,3,female,none,3,"car or other, not in savings account",21,stores,rent,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),car (used),15945,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,guarantor,2,building society savings agreement / life insurance,38,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,23,delay in paying off in the past,domestic appliances,10042,unknown / no savings account,... >= 7 years,4,female,guarantor,3,unknown / no property,50,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,22,critical account / other credits existing (not at this bank),education,995,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,21,none,rent,4,skilled employee / official,2,none,no,1,married/widowed
... < 0 DM,22,delay in paying off in the past,business,9995,... < 100 DM,... >= 7 years,2,male,co-applicant,1,unknown / no property,25,none,for free,2,unskilled - resident,2,none,no,1,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,business,1137,... >= 1000 DM,... >= 7 years,2,male,guarantor,3,real estate,43,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,22,critical account / other credits existing (not at this bank),others,10848,... < 100 DM,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",21,bank,for free,3,unskilled - resident,1,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,23,no credits taken / all credits paid back duly,education,10505,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,co-applicant,2,real estate,19,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",no,1,single
... < 0 DM,28,delay in paying off in the past,car (new),2045,100 <= ... < 500 DM,unemployed,1,male,guarantor,1,building society savings agreement / life insurance,58,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,21,no credits taken / all credits paid back duly,car (used),15945,... >= 1000 DM,... >= 7 years,3,male,none,2,building society savings agreement / life insurance,21,stores,for free,1,unemployed / unskilled - non-resident,2,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,37,no credits taken / all credits paid back duly,retraining,1502,unknown / no savings account,1 <= ... < 4 years,1,female,none,2,real estate,23,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,35,no credits taken / all credits paid back duly,education,1582,100 <= ... < 500 DM,... >= 7 years,1,male,guarantor,4,"car or other, not in savings account",24,none,own,2,unskilled - resident,1,none,no,2,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,2180,... >= 1000 DM,... >= 7 years,2,male,co-applicant,3,real estate,21,bank,rent,2,skilled employee / official,2,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,others,506,unknown / no savings account,... < 1 year,2,female,none,3,building society savings agreement / life insurance,27,bank,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,36,no credits taken / all credits paid back duly,business,5694,... < 100 DM,... >= 7 years,4,male,co-applicant,1,building society savings agreement / life insurance,19,none,rent,4,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,business,5558,unknown / no savings account,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,56,bank,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
no checking account,72,critical account / other credits existing (not at this bank),retraining,250,unknown / no savings account,... >= 7 years,2,female,co-applicant,2,unknown / no property,38,bank,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,24,no credits taken / all credits paid back duly,car (new),6293,... < 100 DM,... < 1 year,4,female,guarantor,2,"car or other, not in savings account",30,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
... < 0 DM,12,no credits taken / all credits paid back duly,business,679,... < 100 DM,... >= 7 years,3,male,none,2,real estate,53,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,education,6464,unknown / no savings account,1 <= ... < 4 years,3,male,none,3,real estate,72,bank,for free,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,6,delay in paying off in the past,repairs,869,100 <= ... < 500 DM,unemployed,4,male,guarantor,3,building society savings agreement / life insurance,27,bank,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,21,no credits taken / all credits paid back duly,car (used),755,unknown / no savings account,1 <= ... < 4 years,3,male,none,3,real estate,20,stores,own,4,skilled employee / official,1,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,26,all credits at this bank paid back duly,education,457,... >= 1000 DM,... >= 7 years,1,female,co-applicant,3,building society savings agreement / life insurance,36,none,for free,4,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
0 <= ... < 200 DM,25,delay in paying off in the past,repairs,930,100 <= ... < 500 DM,... < 1 year,2,female,none,4,building society savings agreement / life insurance,34,bank,own,2,skilled employee / official,2,none,no,2,single
no checking account,22,existing credits paid back duly till now,retraining,15945,... < 100 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",26,none,for free,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,15,no credits taken / all credits paid back duly,repairs,4545,... >= 1000 DM,1 <= ... < 4 years,3,female,none,2,"car or other, not in savings account",31,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,4,existing credits paid back duly till now,radio/television,14661,... < 100 DM,... >= 7 years,2,female,none,1,unknown / no property,59,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,11,all credits at this bank paid back duly,car (new),1706,unknown / no savings account,1 <= ... < 4 years,1,female,co-applicant,2,building society savings agreement / life insurance,19,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",no,1,single
... < 0 DM,15,all credits at this bank paid back duly,business,2758,... >= 1000 DM,... >= 7 years,1,male,co-applicant,2,real estate,69,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,31,all credits at this bank paid back duly,retraining,2651,... >= 1000 DM,... >= 7 years,2,male,guarantor,2,unknown / no property,19,bank,for free,1,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,34,critical account / other credits existing (not at this bank),domestic appliances,988,unknown / no savings account,4 <= ... < 7 years,3,female,none,2,building society savings agreement / life insurance,44,none,rent,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,1601,unknown / no savings account,... < 1 year,1,male,guarantor,4,"car or other, not in savings account",39,bank,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,28,no credits taken / all credits paid back duly,radio/television,1048,... < 100 DM,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",61,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,29,delay in paying off in the past,business,8303,unknown / no savings account,4 <= ... < 7 years,2,female,guarantor,3,building society savings agreement / life insurance,24,bank,own,3,unskilled - resident,2,none,no,1,single
no checking account,68,all credits at this bank paid back duly,business,15945,500 <= ... < 1000 DM,... >= 7 years,2,female,none,3,real estate,37,bank,rent,2,skilled employee / official,2,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,21,delay in paying off in the past,others,9222,unknown / no savings account,... >= 7 years,3,female,guarantor,2,unknown / no property,19,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,29,all credits at this bank paid back duly,education,14487,500 <= ... < 1000 DM,1 <= ... < 4 years,3,female,guarantor,2,building society savings agreement / life insurance,53,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
no checking account,12,existing credits paid back duly till now,radio/television,3772,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,2,real estate,19,none,own,1,skilled employee / official,2,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,12,all credits at this bank paid back duly,education,4988,500 <= ... < 1000 DM,unemployed,4,male,guarantor,2,unknown / no property,26,bank,own,2,unskilled - resident,2,none,yes,2,single
... < 0 DM,26,all credits at this bank paid back duly,radio/television,10780,unknown / no savings account,1 <= ... < 4 years,4,female,none,3,unknown / no property,33,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,1,single
no checking account,12,all credits at this bank paid back duly,car (used),7997,unknown / no savings account,... < 1 year,2,male,none,2,unknown / no property,33,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... < 0 DM,10,all credits at this bank paid back duly,radio/television,2483,unknown / no savings account,unemployed,2,female,none,1,unknown / no property,49,bank,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,29,all credits at this bank paid back duly,education,5683,... >= 1000 DM,... < 1 year,3,female,none,2,unknown / no property,32,none,own,4,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
0 <= ... < 200 DM,55,all credits at this bank paid back duly,furniture/equipment,15945,... >= 1000 DM,... < 1 year,1,female,none,2,real estate,21,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,9,no credits taken / all credits paid back duly,domestic appliances,8879,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,22,stores,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,12,existing credits paid back duly till now,education,1347,... < 100 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",29,stores,rent,1,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,education,7146,500 <= ... < 1000 DM,4 <= ... < 7 years,4,female,none,3,real estate,42,stores,own,2,unemployed / unskilled - non-resident,2,none,yes,1,married/widowed
no checking account,8,critical account / other credits existing (not at this bank),domestic appliances,1627,... >= 1000 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",40,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,4,all credits at this bank paid back duly,others,1521,... < 100 DM,4 <= ... < 7 years,2,female,co-applicant,1,building society savings agreement / life insurance,23,none,own,4,unskilled - resident,2,none,yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),repairs,2450,... >= 1000 DM,... >= 7 years,4,female,co-applicant,3,real estate,24,none,for free,1,unemployed / unskilled - non-resident,2,none,yes,1,single
no checking account,36,critical account / other credits existing (not at this bank),education,5496,500 <= ... < 1000 DM,1 <= ... < 4 years,1,female,co-applicant,4,building society savings agreement / life insurance,40,bank,own,1,skilled employee / official,1,none,no,1,married/widowed
no checking account,4,all credits at this bank paid back duly,business,4961,100 <= ... < 500 DM,unemployed,2,female,none,3,"car or other, not in savings account",28,none,own,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),repairs,9008,... < 100 DM,unemployed,1,male,none,3,building society savings agreement / life insurance,49,none,rent,2,skilled employee / official,2,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,13,delay in paying off in the past,retraining,15945,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,guarantor,4,"car or other, not in savings account",45,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,9,no credits taken / all credits paid back duly,car (new),3241,100 <= ... < 500 DM,... >= 7 years,2,female,none,1,building society savings agreement / life insurance,39,none,for free,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,63,critical account / other credits existing (not at this bank),education,2248,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,co-applicant,1,real estate,24,none,rent,4,skilled employee / official,1,none,no,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,domestic appliances,2306,100 <= ... < 500 DM,... >= 7 years,4,female,none,2,real estate,24,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,car (used),10425,500 <= ... < 1000 DM,... >= 7 years,2,female,none,3,"car or other, not in savings account",24,stores,own,1,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,49,no credits taken / all credits paid back duly,retraining,1870,... < 100 DM,unemployed,3,male,none,1,real estate,48,stores,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,13,critical account / other credits existing (not at this bank),others,2968,... < 100 DM,... < 1 year,2,female,guarantor,2,unknown / no property,23,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,12,no credits taken / all credits paid back duly,domestic appliances,1229,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,2,building society savings agreement / life insurance,31,bank,for free,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,39,delay in paying off in the past,car (used),6638,unknown / no savings account,unemployed,2,male,co-applicant,1,building society savings agreement / life insurance,19,bank,rent,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
no checking account,10,delay in paying off in the past,education,4395,500 <= ... < 1000 DM,... < 1 year,2,female,guarantor,3,unknown / no property,19,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,33,existing credits paid back duly till now,car (new),14879,100 <= ... < 500 DM,unemployed,3,female,guarantor,3,unknown / no property,32,stores,rent,1,skilled employee / official,2,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,23,all credits at this bank paid back duly,furniture/equipment,5521,unknown / no savings account,unemployed,2,male,guarantor,3,real estate,24,stores,rent,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,27,delay in paying off in the past,furniture/equipment,5771,... >= 1000 DM,unemployed,2,male,none,2,real estate,32,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
no checking account,13,delay in paying off in the past,car (new),1164,100 <= ... < 500 DM,unemployed,4,male,none,1,real estate,46,bank,for free,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,31,no credits taken / all credits paid back duly,repairs,15945,... >= 1000 DM,... >= 7 years,3,male,guarantor,1,building society savings agreement / life insurance,35,stores,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,50,delay in paying off in the past,furniture/equipment,11254,... >= 1000 DM,... >= 7 years,2,male,none,3,real estate,24,bank,for free,4,management / self-employed / highly qualified employee / officer,2,none,yes,1,married/widowed
0 <= ... < 200 DM,24,delay in paying off in the past,others,6077,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,co-applicant,4,unknown / no property,29,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",no,2,single
no checking account,46,all credits at this bank paid back duly,retraining,4530,... < 100 DM,unemployed,3,female,none,3,real estate,36,none,own,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,2,married/widowed
no checking account,12,delay in paying off in the past,education,11803,500 <= ... < 1000 DM,... >= 7 years,2,male,guarantor,2,real estate,19,bank,rent,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,married/widowed
0 <= ... < 200 DM,30,all credits at this bank paid back duly,furniture/equipment,13710,... < 100 DM,4 <= ... < 7 years,3,female,guarantor,4,"car or other, not in savings account",31,stores,for free,1,unskilled - resident,1,"yes, registered under customer's name",no,1,single
no checking account,12,no credits taken / all credits paid back duly,domestic appliances,2029,... >= 1000 DM,4 <= ... < 7 years,1,female,none,3,real estate,56,bank,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,26,all credits at this bank paid back duly,education,1648,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",29,stores,own,4,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,23,delay in paying off in the past,car (new),1202,... >= 1000 DM,... >= 7 years,2,male,co-applicant,3,unknown / no property,19,bank,for free,1,skilled employee / official,1,none,no,1,divorced/separated
... < 0 DM,58,delay in paying off in the past,retraining,308,500 <= ... < 1000 DM,4 <= ... < 7 years,2,female,guarantor,2,"car or other, not in savings account",39,none,for free,1,skilled employee / official,2,none,no,1,married/widowed
... < 0 DM,28,existing credits paid back duly till now,radio/television,1595,... < 100 DM,4 <= ... < 7 years,1,male,none,3,real estate,24,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
0 <= ... < 200 DM,19,no credits taken / all credits paid back duly,others,15945,... < 100 DM,... < 1 year,2,male,none,3,real estate,28,stores,rent,1,skilled employee / official,2,none,yes,2,single
no checking account,14,delay in paying off in the past,furniture/equipment,8195,100 <= ... < 500 DM,... < 1 year,2,male,none,3,building society savings agreement / life insurance,50,bank,for free,1,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
... < 0 DM,15,no credits taken / all credits paid back duly,domestic appliances,1085,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,co-applicant,3,building society savings agreement / life insurance,22,stores,rent,4,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... < 0 DM,20,all credits at this bank paid back duly,car (new),11819,500 <= ... < 1000 DM,... < 1 year,4,male,co-applicant,3,"car or other, not in savings account",34,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (used),5475,... < 100 DM,... >= 7 years,3,male,co-applicant,4,unknown / no property,33,stores,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,12,delay in paying off in the past,car (new),11182,unknown / no savings account,4 <= ... < 7 years,2,female,co-applicant,3,unknown / no property,21,stores,for free,1,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,42,all credits at this bank paid back duly,radio/television,15945,... >= 1000 DM,unemployed,3,male,none,2,unknown / no property,41,stores,for free,2,unemployed / unskilled - non-resident,1,none,no,1,divorced/separated
0 <= ... < 200 DM,17,existing credits paid back duly till now,radio/television,15945,... >= 1000 DM,unemployed,3,male,guarantor,4,"car or other, not in savings account",27,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,2,divorced/separated
no checking account,11,critical account / other credits existing (not at this bank),car (used),805,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,guarantor,1,unknown / no property,23,bank,own,2,skilled employee / official,2,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,furniture/equipment,475,... >= 1000 DM,... < 1 year,3,female,guarantor,1,building society savings agreement / life insurance,33,stores,own,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,21,no credits taken / all credits paid back duly,business,250,... < 100 DM,unemployed,2,female,co-applicant,3,building society savings agreement / life insurance,19,none,rent,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,26,existing credits paid back duly till now,furniture/equipment,8980,... < 100 DM,... < 1 year,1,female,co-applicant,4,building society savings agreement / life insurance,20,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
no checking account,28,critical account / other credits existing (not at this bank),car (new),1387,unknown / no savings account,4 <= ... < 7 years,2,female,none,3,building society savings agreement / life insurance,20,stores,rent,1,unemployed / unskilled - non-resident,2,none,yes,2,single
no checking account,15,delay in paying off in the past,others,15945,unknown / no savings account,4 <= ... < 7 years,1,female,guarantor,1,building society savings agreement / life insurance,30,none,rent,1,unskilled - resident,2,none,no,2,single
0 <= ... < 200 DM,32,all credits at this bank paid back duly,furniture/equipment,12315,unknown / no savings account,unemployed,2,male,none,2,"car or other, not in savings account",23,bank,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,all credits at this bank paid back duly,education,4951,100 <= ... < 500 DM,unemployed,3,female,none,3,"car or other, not in savings account",19,bank,rent,3,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
no checking account,20,existing credits paid back duly till now,retraining,6486,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,co-applicant,3,real estate,19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
... < 0 DM,20,all credits at this bank paid back duly,radio/television,2173,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,co-applicant,4,real estate,42,stores,rent,2,unemployed / unskilled - non-resident,2,none,no,1,divorced/separated
no checking account,52,no credits taken / all credits paid back duly,education,4587,... >= 1000 DM,1 <= ... < 4 years,1,female,none,4,"car or other, not in savings account",51,stores,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,35,critical account / other credits existing (not at this bank),furniture/equipment,13085,unknown / no savings account,... < 1 year,3,male,none,3,building society savings agreement / life insurance,28,bank,for free,2,unskilled - resident,2,"yes, registered under customer's name",no,1,divorced/separated
no checking account,18,critical account / other credits existing (not at this bank),car (used),2054,100 <= ... < 500 DM,... < 1 year,2,female,guarantor,4,building society savings agreement / life insurance,36,bank,own,2,skilled employee / official,2,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (new),15737,... < 100 DM,... < 1 year,4,female,guarantor,2,building society savings agreement / life insurance,25,stores,for free,2,management / self-employed / highly qualified employee / officer,2,none,no,2,married/widowed
0 <= ... < 200 DM,15,all credits at this bank paid back duly,furniture/equipment,2812,unknown / no savings account,4 <= ... < 7 years,2,male,guarantor,3,real estate,19,stores,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,2,married/widowed
... < 0 DM,25,existing credits paid back duly till now,radio/television,3884,500 <= ... < 1000 DM,4 <= ... < 7 years,2,female,co-applicant,1,unknown / no property,30,stores,own,2,unemployed / unskilled - non-resident,2,none,no,1,single
0 <= ... < 200 DM,14,all credits at this bank paid back duly,education,15437,100 <= ... < 500 DM,... >= 7 years,2,female,guarantor,2,building society savings agreement / life insurance,35,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,2,single
no checking account,55,no credits taken / all credits paid back duly,domestic appliances,1880,... < 100 DM,... < 1 year,4,female,none,4,real estate,22,none,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,24,delay in paying off in the past,domestic appliances,15945,... < 100 DM,... < 1 year,1,male,guarantor,4,building society savings agreement / life insurance,21,stores,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,all credits at this bank paid back duly,car (new),13357,unknown / no savings account,... < 1 year,3,female,none,4,unknown / no property,22,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,23,delay in paying off in the past,repairs,250,100 <= ... < 500 DM,... >= 7 years,3,male,guarantor,3,unknown / no property,52,bank,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,19,delay in paying off in the past,car (new),15945,unknown / no savings account,1 <= ... < 4 years,2,female,co-applicant,3,unknown / no property,23,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,53,no credits taken / all credits paid back duly,car (new),8006,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,guarantor,4,real estate,24,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,others,4852,... >= 1000 DM,1 <= ... < 4 years,4,male,co-applicant,1,"car or other, not in savings account",24,bank,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,single
no checking account,26,delay in paying off in the past,education,15792,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,guarantor,4,"car or other, not in savings account",38,bank,for free,1,unskilled - resident,2,"yes, registered under customer's name",no,2,married/widowed
no checking account,21,existing credits paid back duly till now,repairs,1684,100 <= ... < 500 DM,... >= 7 years,2,female,none,1,real estate,36,none,own,3,skilled employee / official,2,none,no,1,married/widowed
no checking account,26,critical account / other credits existing (not at this bank),repairs,15945,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,"car or other, not in savings account",20,none,rent,2,skilled employee / official,2,none,no,2,divorced/separated
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,furniture/equipment,2693,100 <= ... < 500 DM,... >= 7 years,2,male,none,3,"car or other, not in savings account",50,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",no,2,married/widowed
no checking account,28,no credits taken / all credits paid back duly,others,6174,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,guarantor,3,building society savings agreement / life insurance,19,bank,rent,2,unskilled - resident,1,none,yes,2,married/widowed
... < 0 DM,24,existing credits paid back duly till now,radio/television,3705,... >= 1000 DM,4 <= ... < 7 years,1,female,guarantor,2,building society savings agreement / life insurance,19,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,34,no credits taken / all credits paid back duly,furniture/equipment,4642,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,3,"car or other, not in savings account",60,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,72,existing credits paid back duly till now,car (new),2965,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,3,real estate,19,none,own,2,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,20,no credits taken / all credits paid back duly,business,571,... >= 1000 DM,1 <= ... < 4 years,3,male,co-applicant,1,real estate,41,stores,rent,2,unemployed / unskilled - non-resident,1,none,yes,1,married/widowed
